item,lemma,tense,person,verbNum,verb
2851,pobar,Fut,3,pl,pobarán
2852,descubrar,Past,3,sg,descubró
2852,descubrar,Past,3,pl,descubraron
2852,descubrar,Imperfect,3,sg,descubraba
2852,descubrar,Imperfect,3,pl,descubraban
2852,descubrar,Pres,3,sg,descubra
2852,descubrar,Pres,3,pl,descubran
2852,descubrar,Fut,3,sg,descubrará
2852,descubrar,Fut,3,pl,descubrarán
2854,característicar,Past,3,sg,característicó
2854,característicar,Past,3,pl,característicaron
2854,característicar,Imperfect,3,sg,característicaba
2854,característicar,Imperfect,3,pl,característicaban
2854,característicar,Pres,3,sg,característica
2854,característicar,Pres,3,pl,característican
2854,característicar,Fut,3,sg,característicará
2854,característicar,Fut,3,pl,característicarán
2855,pusar,Past,3,sg,pusó
2855,pusar,Past,3,pl,pusaron
2855,pusar,Imperfect,3,sg,pusaba
2855,pusar,Imperfect,3,pl,pusaban
2855,pusar,Pres,3,sg,pusa
2855,pusar,Pres,3,pl,pusan
2855,pusar,Fut,3,sg,pusará
2855,pusar,Fut,3,pl,pusarán
2857,progundizar,Past,3,sg,progundizó
2857,progundizar,Past,3,pl,progundizaron
2857,progundizar,Imperfect,3,sg,progundizaba
2857,progundizar,Imperfect,3,pl,progundizaban
2857,progundizar,Pres,3,sg,progundiza
2857,progundizar,Pres,3,pl,progundizan
2857,progundizar,Fut,3,sg,progundizará
2857,progundizar,Fut,3,pl,progundizarán
2858,mecer,Past,3,sg,meció
2858,mecer,Past,3,pl,mecieron
2858,mecer,Imperfect,3,sg,mecía
2858,mecer,Imperfect,3,pl,mecían
2858,mecer,Pres,3,sg,mece
2858,mecer,Pres,3,pl,mecen
2858,mecer,Fut,3,sg,mecerá
2858,mecer,Fut,3,pl,mecerán
2859,avivar,Past,3,sg,avivó
2859,avivar,Past,3,pl,avivaron
2859,avivar,Imperfect,3,sg,avivaba
2859,avivar,Imperfect,3,pl,avivaban
2859,avivar,Pres,3,sg,aviva
2859,avivar,Pres,3,pl,avivan
2859,avivar,Fut,3,sg,avivará
2859,avivar,Fut,3,pl,avivarán
2860,compilar,Past,3,sg,compiló
2860,compilar,Past,3,pl,compilaron
2860,compilar,Imperfect,3,sg,compilaba
2860,compilar,Imperfect,3,pl,compilaban
2860,compilar,Pres,3,sg,compila
2860,compilar,Pres,3,pl,compilan
2860,compilar,Fut,3,sg,compilará
2860,compilar,Fut,3,pl,compilarán
2861,apadrinar,Past,3,sg,apadrinó
2861,apadrinar,Past,3,pl,apadrinaron
2861,apadrinar,Imperfect,3,sg,apadrinaba
2861,apadrinar,Imperfect,3,pl,apadrinaban
2861,apadrinar,Pres,3,sg,apadrina
2861,apadrinar,Pres,3,pl,apadrinan
2861,apadrinar,Fut,3,sg,apadrinará
2861,apadrinar,Fut,3,pl,apadrinarán
2862,varar,Past,3,sg,varó
2862,varar,Past,3,pl,vararon
2862,varar,Imperfect,3,sg,varaba
2862,varar,Imperfect,3,pl,varaban
2862,varar,Pres,3,sg,vara
2862,varar,Pres,3,pl,varan
2862,varar,Fut,3,sg,varará
2862,varar,Fut,3,pl,vararán
2863,confundar,Past,3,sg,confundó
2863,confundar,Past,3,pl,confundaron
2863,confundar,Imperfect,3,sg,confundaba
2863,confundar,Imperfect,3,pl,confundaban
2863,confundar,Pres,3,sg,confunda
2863,confundar,Pres,3,pl,confundan
2863,confundar,Fut,3,sg,confundará
2863,confundar,Fut,3,pl,confundarán
2864,trair,Past,3,sg,traió
2864,trair,Past,3,pl,traieron
2864,trair,Imperfect,3,sg,traía
2864,trair,Imperfect,3,pl,traían
2864,trair,Pres,3,sg,trae
2864,trair,Pres,3,pl,traen
2864,trair,Fut,3,sg,trairá
2864,trair,Fut,3,pl,trairán
2866,recuerir,Past,3,sg,recuirió
2866,recuerir,Past,3,pl,recuirieron
2866,recuerir,Imperfect,3,sg,recuería
2866,recuerir,Imperfect,3,pl,recuerían
2866,recuerir,Pres,3,sg,recuiere
2866,recuerir,Pres,3,pl,recuieren
2866,recuerir,Fut,3,sg,recuerirá
2866,recuerir,Fut,3,pl,recuerirán
2867,emergir,Past,3,sg,emergió
2867,emergir,Past,3,pl,emergieron
2867,emergir,Imperfect,3,sg,emergía
2867,emergir,Imperfect,3,pl,emergían
2867,emergir,Pres,3,sg,emerge
2867,emergir,Pres,3,pl,emergen
2867,emergir,Fut,3,sg,emergirá
2867,emergir,Fut,3,pl,emergirán
2868,sostuver,Past,3,sg,sostuvió
2868,sostuver,Past,3,pl,sostuvieron
2868,sostuver,Imperfect,3,sg,sostuvía
2868,sostuver,Imperfect,3,pl,sostuvían
2868,sostuver,Pres,3,sg,sostuve
2868,sostuver,Pres,3,pl,sostuven
2868,sostuver,Fut,3,sg,sostuverá
2868,sostuver,Fut,3,pl,sostuverán
2869,desposar,Past,3,sg,desposó
2869,desposar,Past,3,pl,desposaron
2869,desposar,Imperfect,3,sg,desposaba
2869,desposar,Imperfect,3,pl,desposaban
2869,desposar,Pres,3,sg,desposa
2869,desposar,Pres,3,pl,desposan
2869,desposar,Fut,3,sg,desposará
2869,desposar,Fut,3,pl,desposarán
2870,contrariar,Past,3,sg,contrarió
2870,contrariar,Past,3,pl,contrariaron
2870,contrariar,Imperfect,3,sg,contrariaba
2870,contrariar,Imperfect,3,pl,contrariaban
2870,contrariar,Pres,3,sg,contraría
2870,contrariar,Pres,3,pl,contrarían
2870,contrariar,Fut,3,sg,contrariará
2870,contrariar,Fut,3,pl,contrariarán
2871,menoscar,Past,3,sg,menoscó
2871,menoscar,Past,3,pl,menoscaron
2871,menoscar,Imperfect,3,sg,menoscaba
2871,menoscar,Imperfect,3,pl,menoscaban
2871,menoscar,Pres,3,sg,menosca
2871,menoscar,Pres,3,pl,menoscan
2871,menoscar,Fut,3,sg,menoscará
2871,menoscar,Fut,3,pl,menoscarán
2872,suprimer,Past,3,sg,suprimió
2872,suprimer,Past,3,pl,suprimieron
2872,suprimer,Imperfect,3,sg,suprimía
2872,suprimer,Imperfect,3,pl,suprimían
2872,suprimer,Pres,3,sg,suprime
2872,suprimer,Pres,3,pl,suprimen
2872,suprimer,Fut,3,sg,suprimerá
2872,suprimer,Fut,3,pl,suprimerán
2873,internacionalizar,Past,3,sg,internacionalizó
2873,internacionalizar,Past,3,pl,internacionalizaron
2873,internacionalizar,Imperfect,3,sg,internacionalizaba
2873,internacionalizar,Imperfect,3,pl,internacionalizaban
2873,internacionalizar,Pres,3,sg,internacionaliza
2873,internacionalizar,Pres,3,pl,internacionalizan
2873,internacionalizar,Fut,3,sg,internacionalizará
2873,internacionalizar,Fut,3,pl,internacionalizarán
2874,balancear,Past,3,sg,balanceó
2874,balancear,Past,3,pl,balancearon
2874,balancear,Imperfect,3,sg,balanceaba
2874,balancear,Imperfect,3,pl,balanceaban
2874,balancear,Pres,3,sg,balancea
2874,balancear,Pres,3,pl,balancean
2874,balancear,Fut,3,sg,balanceará
2874,balancear,Fut,3,pl,balancearán
2875,cojer,Past,3,sg,cojió
2875,cojer,Past,3,pl,cojieron
2875,cojer,Imperfect,3,sg,cojía
2875,cojer,Imperfect,3,pl,cojían
2875,cojer,Pres,3,sg,coje
2875,cojer,Pres,3,pl,cojen
2875,cojer,Fut,3,sg,cojerá
2875,cojer,Fut,3,pl,cojerán
2876,previr,Past,3,sg,previó
2876,previr,Past,3,pl,previeron
2876,previr,Imperfect,3,sg,prevía
2876,previr,Imperfect,3,pl,prevían
2876,previr,Pres,3,sg,preve
2876,previr,Pres,3,pl,preven
2876,previr,Fut,3,sg,previrá
2876,previr,Fut,3,pl,previrán
2877,establecir,Past,3,sg,establijo
2877,establecir,Past,3,pl,establijeron
2877,establecir,Imperfect,3,sg,establecía
2877,establecir,Imperfect,3,pl,establecían
2877,establecir,Pres,3,sg,establice
2877,establecir,Pres,3,pl,establicen
2877,establecir,Fut,3,sg,establirá
2877,establecir,Fut,3,pl,establirán
2878,coder,Past,3,sg,codió
2878,coder,Past,3,pl,codieron
2878,coder,Imperfect,3,sg,codía
2878,coder,Imperfect,3,pl,codían
2878,coder,Pres,3,sg,code
2878,coder,Pres,3,pl,coden
2878,coder,Fut,3,sg,coderá
2878,coder,Fut,3,pl,coderán
2879,razonar,Past,3,sg,razonó
2879,razonar,Past,3,pl,razonaron
2879,razonar,Imperfect,3,sg,razonaba
2879,razonar,Imperfect,3,pl,razonaban
2879,razonar,Pres,3,sg,razona
2879,razonar,Pres,3,pl,razonan
2879,razonar,Fut,3,sg,razonará
2879,razonar,Fut,3,pl,razonarán
2880,contruir,Past,3,sg,contruyó
2880,contruir,Past,3,pl,contruyeron
2880,contruir,Imperfect,3,sg,contruía
2880,contruir,Imperfect,3,pl,contruían
2880,contruir,Pres,3,sg,contruye
2880,contruir,Pres,3,pl,contruyen
2880,contruir,Fut,3,sg,contruirá
2880,contruir,Fut,3,pl,contruirán
2881,madrugar,Past,3,sg,madrugó
2881,madrugar,Past,3,pl,madrugaron
2881,madrugar,Imperfect,3,sg,madrugaba
2881,madrugar,Imperfect,3,pl,madrugaban
2881,madrugar,Pres,3,sg,madruga
2881,madrugar,Pres,3,pl,madrugan
2881,madrugar,Fut,3,sg,madrugará
2881,madrugar,Fut,3,pl,madrugarán
2882,sintir,Past,3,sg,sintió
2882,sintir,Past,3,pl,sintieron
2882,sintir,Imperfect,3,sg,sintía
2882,sintir,Imperfect,3,pl,sintían
2882,sintir,Pres,3,sg,sinte
2882,sintir,Pres,3,pl,sinten
2882,sintir,Fut,3,sg,sintirá
2882,sintir,Fut,3,pl,sintirán
2884,excavar,Past,3,sg,excavó
2884,excavar,Past,3,pl,excavaron
2884,excavar,Imperfect,3,sg,excavaba
2884,excavar,Imperfect,3,pl,excavaban
2884,excavar,Pres,3,sg,excava
2884,excavar,Pres,3,pl,excavan
2884,excavar,Fut,3,sg,excavará
2884,excavar,Fut,3,pl,excavarán
2885,habiar,Past,3,sg,habió
2885,habiar,Past,3,pl,habiaron
2885,habiar,Imperfect,3,sg,habiaba
2885,habiar,Imperfect,3,pl,habiaban
2885,habiar,Pres,3,sg,habia
2885,habiar,Pres,3,pl,habian
2885,habiar,Fut,3,sg,habiará
2885,habiar,Fut,3,pl,habiarán
2886,nutrar,Past,3,sg,nutró
2886,nutrar,Past,3,pl,nutraron
2886,nutrar,Imperfect,3,sg,nutraba
2886,nutrar,Imperfect,3,pl,nutraban
2886,nutrar,Pres,3,sg,nutra
2886,nutrar,Pres,3,pl,nutran
2886,nutrar,Fut,3,sg,nutrará
2886,nutrar,Fut,3,pl,nutrarán
2887,comezar,Past,3,sg,comezó
2887,comezar,Past,3,pl,comezaron
2887,comezar,Imperfect,3,sg,comezaba
2887,comezar,Imperfect,3,pl,comezaban
2887,comezar,Pres,3,sg,comeza
2887,comezar,Pres,3,pl,comezan
2887,comezar,Fut,3,sg,comezará
2887,comezar,Fut,3,pl,comezarán
2889,cabalgar,Past,3,sg,cabalgó
2889,cabalgar,Past,3,pl,cabalgaron
2889,cabalgar,Imperfect,3,sg,cabalgaba
2889,cabalgar,Imperfect,3,pl,cabalgaban
2889,cabalgar,Pres,3,sg,cabalga
2889,cabalgar,Pres,3,pl,cabalgan
2889,cabalgar,Fut,3,sg,cabalgará
2889,cabalgar,Fut,3,pl,cabalgarán
2891,aprehender,Past,3,sg,aprehendió
2891,aprehender,Past,3,pl,aprehendieron
2891,aprehender,Imperfect,3,sg,aprehendía
2891,aprehender,Imperfect,3,pl,aprehendían
2891,aprehender,Pres,3,sg,aprehende
2891,aprehender,Pres,3,pl,aprehenden
2891,aprehender,Fut,3,sg,aprehenderá
2891,aprehender,Fut,3,pl,aprehenderán
2892,reconocir,Past,3,sg,reconojo
2892,reconocir,Past,3,pl,reconojeron
2892,reconocir,Imperfect,3,sg,reconocía
2892,reconocir,Imperfect,3,pl,reconocían
2892,reconocir,Pres,3,sg,reconoce
2892,reconocir,Pres,3,pl,reconocen
2892,reconocir,Fut,3,sg,reconocirá
2892,reconocir,Fut,3,pl,reconocirán
2893,avecindar,Past,3,sg,avecindó
2893,avecindar,Past,3,pl,avecindaron
2893,avecindar,Imperfect,3,sg,avecindaba
2893,avecindar,Imperfect,3,pl,avecindaban
2893,avecindar,Pres,3,sg,avecinda
2893,avecindar,Pres,3,pl,avecindan
2893,avecindar,Fut,3,sg,avecindará
2893,avecindar,Fut,3,pl,avecindarán
2894,imaginer,Past,3,sg,imaginió
2894,imaginer,Past,3,pl,imaginieron
2894,imaginer,Imperfect,3,sg,imaginía
2894,imaginer,Imperfect,3,pl,imaginían
2894,imaginer,Pres,3,sg,imagine
2894,imaginer,Pres,3,pl,imaginen
2894,imaginer,Fut,3,sg,imaginerá
2894,imaginer,Fut,3,pl,imaginerán
2895,cimbrar,Past,3,sg,cimbró
2895,cimbrar,Past,3,pl,cimbraron
2895,cimbrar,Imperfect,3,sg,cimbraba
2895,cimbrar,Imperfect,3,pl,cimbraban
2895,cimbrar,Pres,3,sg,cimbra
2895,cimbrar,Pres,3,pl,cimbran
2895,cimbrar,Fut,3,sg,cimbrará
2895,cimbrar,Fut,3,pl,cimbrarán
2896,car,Past,3,sg,sacó
2896,car,Past,3,pl,sacaron
2896,car,Imperfect,3,sg,sacaba
2896,car,Imperfect,3,pl,sacaban
2896,car,Pres,3,sg,saca
2896,car,Pres,3,pl,sacan
2896,car,Fut,3,sg,sacará
2896,car,Fut,3,pl,sacarán
2897,decididir,Past,3,sg,decididió
2897,decididir,Past,3,pl,decididieron
2897,decididir,Imperfect,3,sg,decididía
2897,decididir,Imperfect,3,pl,decididían
2897,decididir,Pres,3,sg,decidide
2897,decididir,Pres,3,pl,decididen
2897,decididir,Fut,3,sg,decididirá
2897,decididir,Fut,3,pl,decididirán
2898,esper,Past,3,sg,espió
2898,esper,Past,3,pl,espieron
2898,esper,Imperfect,3,sg,espía
2898,esper,Imperfect,3,pl,espían
2898,esper,Pres,3,sg,espe
2898,esper,Pres,3,pl,espen
2898,esper,Fut,3,sg,esperá
2898,esper,Fut,3,pl,esperán
2899,entristecer,Past,3,sg,entristeció
2899,entristecer,Past,3,pl,entristecieron
2899,entristecer,Imperfect,3,sg,entristecía
2899,entristecer,Imperfect,3,pl,entristecían
2899,entristecer,Pres,3,sg,entristece
2899,entristecer,Pres,3,pl,entristecen
2899,entristecer,Fut,3,sg,entristecerá
2899,entristecer,Fut,3,pl,entristecerán
2900,usurpar,Past,3,sg,usurpó
2900,usurpar,Past,3,pl,usurparon
2900,usurpar,Imperfect,3,sg,usurpaba
2900,usurpar,Imperfect,3,pl,usurpaban
2900,usurpar,Pres,3,sg,usurpa
2900,usurpar,Pres,3,pl,usurpan
2900,usurpar,Fut,3,sg,usurpará
2900,usurpar,Fut,3,pl,usurparán
2901,deberar,Past,3,sg,deberó
2901,deberar,Past,3,pl,deberaron
2901,deberar,Imperfect,3,sg,deberaba
2901,deberar,Imperfect,3,pl,deberaban
2901,deberar,Pres,3,sg,debera
2901,deberar,Pres,3,pl,deberan
2901,deberar,Fut,3,sg,deberará
2901,deberar,Fut,3,pl,deberarán
2903,divorcer,Past,3,sg,divorció
2903,divorcer,Past,3,pl,divorcieron
2903,divorcer,Imperfect,3,sg,divorcía
2903,divorcer,Imperfect,3,pl,divorcían
2903,divorcer,Pres,3,sg,divorce
2903,divorcer,Pres,3,pl,divorcen
2903,divorcer,Fut,3,sg,divorcerá
2903,divorcer,Fut,3,pl,divorcerán
2904,recluir,Past,3,sg,recluyó
2904,recluir,Past,3,pl,recluyeron
2904,recluir,Imperfect,3,sg,recluía
2904,recluir,Imperfect,3,pl,recluían
2904,recluir,Pres,3,sg,recluye
2904,recluir,Pres,3,pl,recluyen
2904,recluir,Fut,3,sg,recluirá
2904,recluir,Fut,3,pl,recluirán
2905,pidar,Past,3,sg,pidó
2905,pidar,Past,3,pl,pidaron
2905,pidar,Imperfect,3,sg,pidaba
2905,pidar,Imperfect,3,pl,pidaban
2905,pidar,Pres,3,sg,pida
2905,pidar,Pres,3,pl,pidan
2905,pidar,Fut,3,sg,pidará
2905,pidar,Fut,3,pl,pidarán
2907,insestir,Past,3,sg,insistió
2907,insestir,Past,3,pl,insistieron
2907,insestir,Imperfect,3,sg,insestía
2907,insestir,Imperfect,3,pl,insestían
2907,insestir,Pres,3,sg,insiste
2907,insestir,Pres,3,pl,insisten
2907,insestir,Fut,3,sg,insestirá
2907,insestir,Fut,3,pl,insestirán
2908,nacir,Past,3,sg,najo
2908,nacir,Past,3,pl,najeron
2908,nacir,Imperfect,3,sg,nacía
2908,nacir,Imperfect,3,pl,nacían
2908,nacir,Pres,3,sg,nace
2908,nacir,Pres,3,pl,nacen
2908,nacir,Fut,3,sg,nacirá
2908,nacir,Fut,3,pl,nacirán
2909,impidir,Past,3,sg,impidió
2909,impidir,Past,3,pl,impidieron
2909,impidir,Imperfect,3,sg,impidía
2909,impidir,Imperfect,3,pl,impidían
2909,impidir,Pres,3,sg,impide
2909,impidir,Pres,3,pl,impiden
2909,impidir,Fut,3,sg,impidirá
2909,impidir,Fut,3,pl,impidirán
2910,decaigar,Past,3,sg,decaigó
2910,decaigar,Past,3,pl,decaigaron
2910,decaigar,Imperfect,3,sg,decaigaba
2910,decaigar,Imperfect,3,pl,decaigaban
2910,decaigar,Pres,3,sg,decaiga
2910,decaigar,Pres,3,pl,decaigan
2910,decaigar,Fut,3,sg,decaigará
2910,decaigar,Fut,3,pl,decaigarán
2912,asciendar,Past,3,sg,asciendó
2912,asciendar,Past,3,pl,asciendaron
2912,asciendar,Imperfect,3,sg,asciendaba
2912,asciendar,Imperfect,3,pl,asciendaban
2912,asciendar,Pres,3,sg,ascienda
2912,asciendar,Pres,3,pl,asciendan
2912,asciendar,Fut,3,sg,asciendará
2912,asciendar,Fut,3,pl,asciendarán
2913,desciender,Past,3,sg,desciendió
2913,desciender,Past,3,pl,desciendieron
2913,desciender,Imperfect,3,sg,desciendía
2913,desciender,Imperfect,3,pl,desciendían
2913,desciender,Pres,3,sg,desciende
2913,desciender,Pres,3,pl,descienden
2913,desciender,Fut,3,sg,descienderá
2913,desciender,Fut,3,pl,descienderán
2914,lear,Past,3,sg,leó
2914,lear,Past,3,pl,learon
2914,lear,Imperfect,3,sg,leaba
2914,lear,Imperfect,3,pl,leaban
2914,lear,Pres,3,sg,lea
2914,lear,Pres,3,pl,lean
2914,lear,Fut,3,sg,leará
2914,lear,Fut,3,pl,learán
2915,condujesar,Past,3,sg,condujesó
2915,condujesar,Past,3,pl,condujesaron
2915,condujesar,Imperfect,3,sg,condujesaba
2915,condujesar,Imperfect,3,pl,condujesaban
2915,condujesar,Pres,3,sg,condujesa
2915,condujesar,Pres,3,pl,condujesan
2915,condujesar,Fut,3,sg,condujesará
2915,condujesar,Fut,3,pl,condujesarán
2917,impider,Past,3,sg,impidió
2917,impider,Past,3,pl,impidieron
2917,impider,Imperfect,3,sg,impidía
2917,impider,Imperfect,3,pl,impidían
2917,impider,Pres,3,sg,impide
2917,impider,Pres,3,pl,impiden
2917,impider,Fut,3,sg,impiderá
2917,impider,Fut,3,pl,impiderán
2918,accedir,Past,3,sg,accedió
2918,accedir,Past,3,pl,accedieron
2918,accedir,Imperfect,3,sg,accedía
2918,accedir,Imperfect,3,pl,accedían
2918,accedir,Pres,3,sg,accede
2918,accedir,Pres,3,pl,acceden
2918,accedir,Fut,3,sg,accedirá
2918,accedir,Fut,3,pl,accedirán
2919,sitiar,Past,3,sg,sitió
2919,sitiar,Past,3,pl,sitiaron
2919,sitiar,Imperfect,3,sg,sitiaba
2919,sitiar,Imperfect,3,pl,sitiaban
2919,sitiar,Pres,3,sg,sitia
2919,sitiar,Pres,3,pl,sitian
2919,sitiar,Fut,3,sg,sitiará
2919,sitiar,Fut,3,pl,sitiarán
2920,favorecir,Past,3,sg,favorijo
2920,favorecir,Past,3,pl,favorijeron
2920,favorecir,Imperfect,3,sg,favorecía
2920,favorecir,Imperfect,3,pl,favorecían
2920,favorecir,Pres,3,sg,favorice
2920,favorecir,Pres,3,pl,favoricen
2920,favorecir,Fut,3,sg,favorirá
2920,favorecir,Fut,3,pl,favorirán
2921,presntar,Past,3,sg,presntó
2921,presntar,Past,3,pl,presntaron
2921,presntar,Imperfect,3,sg,presntaba
2921,presntar,Imperfect,3,pl,presntaban
2921,presntar,Pres,3,sg,presnta
2921,presntar,Pres,3,pl,presntan
2921,presntar,Fut,3,sg,presntará
2921,presntar,Fut,3,pl,presntarán
2923,huelar,Past,3,sg,hueló
2923,huelar,Past,3,pl,huelaron
2923,huelar,Imperfect,3,sg,huelaba
2923,huelar,Imperfect,3,pl,huelaban
2923,huelar,Pres,3,sg,huela
2923,huelar,Pres,3,pl,huelan
2923,huelar,Fut,3,sg,huelará
2923,huelar,Fut,3,pl,huelarán
2924,sucederiar,Past,3,sg,sucederió
2924,sucederiar,Past,3,pl,sucederiaron
2924,sucederiar,Imperfect,3,sg,sucederiaba
2924,sucederiar,Imperfect,3,pl,sucederiaban
2924,sucederiar,Pres,3,sg,sucederia
2924,sucederiar,Pres,3,pl,sucederian
2924,sucederiar,Fut,3,sg,sucederiará
2924,sucederiar,Fut,3,pl,sucederiarán
2925,ascendir,Past,3,sg,ascendió
2925,ascendir,Past,3,pl,ascendieron
2925,ascendir,Imperfect,3,sg,ascendía
2925,ascendir,Imperfect,3,pl,ascendían
2925,ascendir,Pres,3,sg,ascende
2925,ascendir,Pres,3,pl,ascenden
2925,ascendir,Fut,3,sg,ascendirá
2925,ascendir,Fut,3,pl,ascendirán
2926,inmovilizar,Past,3,sg,inmovilizó
2926,inmovilizar,Past,3,pl,inmovilizaron
2926,inmovilizar,Imperfect,3,sg,inmovilizaba
2926,inmovilizar,Imperfect,3,pl,inmovilizaban
2926,inmovilizar,Pres,3,sg,inmoviliza
2926,inmovilizar,Pres,3,pl,inmovilizan
2926,inmovilizar,Fut,3,sg,inmovilizará
2926,inmovilizar,Fut,3,pl,inmovilizarán
2927,acudar,Past,3,sg,acudó
2927,acudar,Past,3,pl,acudaron
2927,acudar,Imperfect,3,sg,acudaba
2927,acudar,Imperfect,3,pl,acudaban
2927,acudar,Pres,3,sg,acuda
2927,acudar,Pres,3,pl,acudan
2927,acudar,Fut,3,sg,acudará
2927,acudar,Fut,3,pl,acudarán
2928,trajerar,Past,3,sg,trajeró
2928,trajerar,Past,3,pl,trajeraron
2928,trajerar,Imperfect,3,sg,trajeraba
2928,trajerar,Imperfect,3,pl,trajeraban
2928,trajerar,Pres,3,sg,trajera
2928,trajerar,Pres,3,pl,trajeran
2928,trajerar,Fut,3,sg,trajerará
2928,trajerar,Fut,3,pl,trajerarán
2929,quicir,Past,3,sg,quijo
2929,quicir,Past,3,pl,quijeron
2929,quicir,Imperfect,3,sg,quicía
2929,quicir,Imperfect,3,pl,quicían
2929,quicir,Pres,3,sg,quice
2929,quicir,Pres,3,pl,quicen
2929,quicir,Fut,3,sg,quicirá
2929,quicir,Fut,3,pl,quicirán
2930,encojar,Past,3,sg,encojó
2930,encojar,Past,3,pl,encojaron
2930,encojar,Imperfect,3,sg,encojaba
2930,encojar,Imperfect,3,pl,encojaban
2930,encojar,Pres,3,sg,encoja
2930,encojar,Pres,3,pl,encojan
2930,encojar,Fut,3,sg,encojará
2930,encojar,Fut,3,pl,encojarán
2931,olvider,Past,3,sg,olvidió
2931,olvider,Past,3,pl,olvidieron
2931,olvider,Imperfect,3,sg,olvidía
2931,olvider,Imperfect,3,pl,olvidían
2931,olvider,Pres,3,sg,olvide
2931,olvider,Pres,3,pl,olviden
2931,olvider,Fut,3,sg,olviderá
2931,olvider,Fut,3,pl,olviderán
2932,latinizar,Past,3,sg,latinizó
2932,latinizar,Past,3,pl,latinizaron
2932,latinizar,Imperfect,3,sg,latinizaba
2932,latinizar,Imperfect,3,pl,latinizaban
2932,latinizar,Pres,3,sg,latiniza
2932,latinizar,Pres,3,pl,latinizan
2932,latinizar,Fut,3,sg,latinizará
2932,latinizar,Fut,3,pl,latinizarán
2933,testar,Past,3,sg,testó
2933,testar,Past,3,pl,testaron
2933,testar,Imperfect,3,sg,testaba
2933,testar,Imperfect,3,pl,testaban
2933,testar,Pres,3,sg,testa
2933,testar,Pres,3,pl,testan
2933,testar,Fut,3,sg,testará
2933,testar,Fut,3,pl,testarán
2934,segurar,Past,3,sg,seguró
2934,segurar,Past,3,pl,seguraron
2934,segurar,Imperfect,3,sg,seguraba
2934,segurar,Imperfect,3,pl,seguraban
2934,segurar,Pres,3,sg,segura
2934,segurar,Pres,3,pl,seguran
2934,segurar,Fut,3,sg,segurará
2934,segurar,Fut,3,pl,segurarán
2935,momificar,Past,3,sg,momificó
2935,momificar,Past,3,pl,momificaron
2935,momificar,Imperfect,3,sg,momificaba
2935,momificar,Imperfect,3,pl,momificaban
2935,momificar,Pres,3,sg,momifica
2935,momificar,Pres,3,pl,momifican
2935,momificar,Fut,3,sg,momificará
2935,momificar,Fut,3,pl,momificarán
2936,inflamar,Past,3,sg,inflamó
2936,inflamar,Past,3,pl,inflamaron
2936,inflamar,Imperfect,3,sg,inflamaba
2936,inflamar,Imperfect,3,pl,inflamaban
2936,inflamar,Pres,3,sg,inflama
2936,inflamar,Pres,3,pl,inflaman
2936,inflamar,Fut,3,sg,inflamará
2936,inflamar,Fut,3,pl,inflamarán
2937,enrarecer,Past,3,sg,enrareció
2937,enrarecer,Past,3,pl,enrarecieron
2937,enrarecer,Imperfect,3,sg,enrarecía
2937,enrarecer,Imperfect,3,pl,enrarecían
2937,enrarecer,Pres,3,sg,enrarece
2937,enrarecer,Pres,3,pl,enrarecen
2937,enrarecer,Fut,3,sg,enrarecerá
2937,enrarecer,Fut,3,pl,enrarecerán
2938,obtenir,Past,3,sg,obtino
2938,obtenir,Past,3,pl,obtinieron
2938,obtenir,Imperfect,3,sg,obtenía
2938,obtenir,Imperfect,3,pl,obtenían
2938,obtenir,Pres,3,sg,obtiene
2938,obtenir,Pres,3,pl,obtienen
2938,obtenir,Fut,3,sg,obtendrá
2938,obtenir,Fut,3,pl,obtendrán
2939,vadear,Past,3,sg,vadeó
2939,vadear,Past,3,pl,vadearon
2939,vadear,Imperfect,3,sg,vadeaba
2939,vadear,Imperfect,3,pl,vadeaban
2939,vadear,Pres,3,sg,vadea
2939,vadear,Pres,3,pl,vadean
2939,vadear,Fut,3,sg,vadeará
2939,vadear,Fut,3,pl,vadearán
2940,sonreer,Past,3,sg,sonreyó
2940,sonreer,Past,3,pl,sonreyeron
2940,sonreer,Imperfect,3,sg,sonreía
2940,sonreer,Imperfect,3,pl,sonreían
2940,sonreer,Pres,3,sg,sonree
2940,sonreer,Pres,3,pl,sonreen
2940,sonreer,Fut,3,sg,sonreerá
2940,sonreer,Fut,3,pl,sonreerán
2941,alar,Past,3,sg,aló
2941,alar,Past,3,pl,alaron
2941,alar,Imperfect,3,sg,alaba
2941,alar,Imperfect,3,pl,alaban
2941,alar,Pres,3,sg,ala
2941,alar,Pres,3,pl,alan
2941,alar,Fut,3,sg,alará
2941,alar,Fut,3,pl,alarán
2942,producirar,Past,3,sg,produciró
2942,producirar,Past,3,pl,produciraron
2942,producirar,Imperfect,3,sg,produciraba
2942,producirar,Imperfect,3,pl,produciraban
2942,producirar,Pres,3,sg,producira
2942,producirar,Pres,3,pl,produciran
2942,producirar,Fut,3,sg,producirará
2942,producirar,Fut,3,pl,producirarán
2943,tendrar,Past,3,sg,tendró
2943,tendrar,Past,3,pl,tendraron
2943,tendrar,Imperfect,3,sg,tendraba
2943,tendrar,Imperfect,3,pl,tendraban
2943,tendrar,Pres,3,sg,tendra
2943,tendrar,Pres,3,pl,tendran
2943,tendrar,Fut,3,sg,tendrará
2943,tendrar,Fut,3,pl,tendrarán
2944,reducirar,Past,3,sg,reduciró
